0,1
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1860488176208273,0.1860488176208273
0.0,0.0
0.18981069618059682,0.18981069618059682
0.0,0.0
0.1549189114783373,0.1549189114783373
0.0,0.0
0.11853851108250074,0.11853851108250074
0.0,0.0
0.08868591717148079,0.08868591717148079
0.0,0.0
0.06586880868988727,0.06586880868988727
0.0,0.0
0.048873211563584776,0.048873211563584776
0.0,0.0
0.03632760629593444,0.03632760629593444
0.0,0.037912761606751236
0.02708387513678495,0.0
0.0,0.0
0.0055263013876912905,0.0
0.0,0.0
0.007520627256194396,0.007520627256194396
0.0016110673943709939,0.0
0.0,0.0
0.0,0.0
0.0,0.0
