t,j,x_C,x_U,state_probability,equilibrium_type,equilibrium_multiplicity,equilibrium_selection_reason
27,2,0,0,4.447514734351373e-12,PURE_NASH,1,UNIQUE_PURE_NE
27,3,0,0,9.269646057966205e-11,PURE_NASH,1,UNIQUE_PURE_NE
27,4,0,0,1.391045720679326e-09,PURE_NASH,1,UNIQUE_PURE_NE
27,5,0,0,1.6003716851314882e-08,PURE_NASH,1,UNIQUE_PURE_NE
27,5,1,1,1.9823999865370405e-13,PURE_NASH,1,UNIQUE_PURE_NE
27,6,0,0,1.4675234718690656e-07,PURE_NASH,1,UNIQUE_PURE_NE
27,6,1,1,1.3386962677067522e-11,PURE_NASH,1,UNIQUE_PURE_NE
27,7,0,0,1.100781790124532e-06,PURE_NASH,1,UNIQUE_PURE_NE
27,7,1,1,4.352636576214046e-10,PURE_NASH,1,UNIQUE_PURE_NE
27,8,0,0,6.876498761875494e-06,PURE_NASH,1,UNIQUE_PURE_NE
27,8,1,1,9.071898102738119e-09,PURE_NASH,1,UNIQUE_PURE_NE
27,9,0,0,3.6220025201441664e-05,PURE_NASH,1,UNIQUE_PURE_NE
27,9,1,1,1.361370753029755e-07,PURE_NASH,1,UNIQUE_PURE_NE
27,10,0,0,0.00016210693704696083,PURE_NASH,1,UNIQUE_PURE_NE
27,10,1,1,1.5662505994875435e-06,PURE_NASH,1,UNIQUE_PURE_NE
27,11,0,0,0.0006182825382580669,PURE_NASH,1,UNIQUE_PURE_NE
27,11,1,1,1.436348029744189e-05,PURE_NASH,1,UNIQUE_PURE_NE
27,12,0,0,0.001996075797692382,PURE_NASH,1,UNIQUE_PURE_NE
27,12,0,1,5.879956102321215e-06,PURE_NASH,1,UNIQUE_PURE_NE
27,12,1,1,0.0001077724957181488,PURE_NASH,1,UNIQUE_PURE_NE
27,13,0,0,0.005326269958230771,PURE_NASH,1,UNIQUE_PURE_NE
27,13,0,1,8.823732559763756e-05,PURE_NASH,1,UNIQUE_PURE_NE
27,13,1,1,0.0006738681824085836,PURE_NASH,1,UNIQUE_PURE_NE
27,14,0,0,0.011252579854634435,PURE_NASH,1,UNIQUE_PURE_NE
27,14,0,1,0.0005149394017759325,PURE_NASH,1,UNIQUE_PURE_NE
27,14,1,1,0.003459974481820779,PURE_NASH,1,UNIQUE_PURE_NE
27,15,0,0,0.017739618054575978,PURE_NASH,1,UNIQUE_PURE_NE
27,15,0,1,0.0014718890467524037,PURE_NASH,1,UNIQUE_PURE_NE
27,15,1,1,0.013795604772094277,PURE_NASH,1,UNIQUE_PURE_NE
27,16,0,0,0.018671897562653667,PURE_NASH,1,UNIQUE_PURE_NE
27,16,0,1,0.0016105719576757042,PURE_NASH,1,UNIQUE_PURE_NE
27,16,1,1,0.041632518166889496,PURE_NASH,1,UNIQUE_PURE_NE
27,17,0,0,0.009682938800666556,PURE_NASH,2,PARETO_DOMINATED_REMOVAL
27,17,1,1,0.09051679252165003,PURE_NASH,1,UNIQUE_PURE_NE
27,18,1,1,0.13922622707123256,PURE_NASH,1,UNIQUE_PURE_NE
27,19,1,1,0.16494416816486368,PURE_NASH,1,UNIQUE_PURE_NE
27,20,1,1,0.1650152032716596,PURE_NASH,1,UNIQUE_PURE_NE
27,21,1,1,0.13757189080878574,PURE_NASH,1,UNIQUE_PURE_NE
27,22,1,1,0.0938394120878911,PURE_NASH,1,UNIQUE_PURE_NE
27,23,1,1,0.051021644082657,PURE_NASH,1,UNIQUE_PURE_NE
27,24,1,1,0.02126817380901749,PURE_NASH,1,UNIQUE_PURE_NE
27,25,1,1,0.006383199957947254,PURE_NASH,1,UNIQUE_PURE_NE
27,26,1,1,0.0012280671070322225,PURE_NASH,1,UNIQUE_PURE_NE
27,27,1,1,0.0001137588878040563,PURE_NASH,1,UNIQUE_PURE_NE
28,0,0,0,5.785683268650482e-16,PURE_NASH,1,UNIQUE_PURE_NE
28,1,0,0,4.051722457876035e-14,PURE_NASH,1,UNIQUE_PURE_NE
28,2,0,0,1.3680452403597038e-12,PURE_NASH,1,UNIQUE_PURE_NE
28,3,0,0,2.965374543749537e-11,PURE_NASH,1,UNIQUE_PURE_NE
28,4,0,0,4.635393150732883e-10,PURE_NASH,1,UNIQUE_PURE_NE
28,5,0,0,5.564810700870804e-09,PURE_NASH,1,UNIQUE_PURE_NE
28,5,1,1,5.662258163871022e-14,PURE_NASH,1,UNIQUE_PURE_NE
28,6,0,0,5.334898039855237e-08,PURE_NASH,1,UNIQUE_PURE_NE
28,6,1,1,3.965287676419828e-12,PURE_NASH,1,UNIQUE_PURE_NE
28,7,0,0,4.192483640620539e-07,PURE_NASH,1,UNIQUE_PURE_NE
28,7,1,1,1.3388609384727767e-10,PURE_NASH,1,UNIQUE_PURE_NE
28,8,0,0,2.7504791669205065e-06,PURE_NASH,1,UNIQUE_PURE_NE
28,8,1,1,2.9021146577900357e-09,PURE_NASH,1,UNIQUE_PURE_NE
28,9,0,0,1.5257785246316975e-05,PURE_NASH,1,UNIQUE_PURE_NE
28,9,1,1,4.5365070107979104e-08,PURE_NASH,1,UNIQUE_PURE_NE
28,10,0,0,7.217665348849922e-05,PURE_NASH,1,UNIQUE_PURE_NE
28,10,1,1,5.446152851783631e-07,PURE_NASH,1,UNIQUE_PURE_NE
28,11,0,0,0.0002924027421144562,PURE_NASH,1,UNIQUE_PURE_NE
28,11,1,1,5.221477537758145e-06,PURE_NASH,1,UNIQUE_PURE_NE
28,12,0,0,0.001011816698081501,PURE_NASH,1,UNIQUE_PURE_NE
28,12,0,1,1.679470826759383e-06,PURE_NASH,1,UNIQUE_PURE_NE
28,12,1,1,4.104356321395625e-05,PURE_NASH,1,UNIQUE_PURE_NE
28,13,0,0,0.002947267242448365,PURE_NASH,1,UNIQUE_PURE_NE
28,13,0,1,2.9403396928932823e-05,PURE_NASH,1,UNIQUE_PURE_NE
28,13,1,1,0.00026946438157688567,PURE_NASH,1,UNIQUE_PURE_NE
28,14,0,0,0.007018980653369504,PURE_NASH,1,UNIQUE_PURE_NE
28,14,0,1,0.00021011471314755524,PURE_NASH,1,UNIQUE_PURE_NE
28,14,1,1,0.001469653757791729,PURE_NASH,1,UNIQUE_PURE_NE
28,15,0,0,0.013105449369183125,PURE_NASH,1,UNIQUE_PURE_NE
28,15,0,1,0.0007882695055128081,PURE_NASH,1,UNIQUE_PURE_NE
28,15,1,1,0.006412103587314004,PURE_NASH,1,UNIQUE_PURE_NE
28,16,0,0,0.01800590171536453,PURE_NASH,1,UNIQUE_PURE_NE
28,16,0,1,0.0015115005504800943,PURE_NASH,1,UNIQUE_PURE_NE
28,16,1,1,0.02174656276226196,PURE_NASH,1,UNIQUE_PURE_NE
28,17,0,0,0.01610441342824987,PURE_NASH,1,UNIQUE_PURE_NE
28,17,0,1,0.0011505500510078494,PURE_NASH,1,UNIQUE_PURE_NE
28,17,1,1,0.05559515857396871,PURE_NASH,1,UNIQUE_PURE_NE
28,18,0,0,0.006917235630434353,PURE_NASH,1,UNIQUE_PURE_NE
28,18,1,1,0.10442949406064198,PURE_NASH,1,UNIQUE_PURE_NE
28,19,1,1,0.14657195058335515,PURE_NASH,1,UNIQUE_PURE_NE
28,20,1,1,0.1649644576682993,PURE_NASH,1,UNIQUE_PURE_NE
28,21,1,1,0.1571766681076226,PURE_NASH,1,UNIQUE_PURE_NE
28,22,1,1,0.12508073935875647,PURE_NASH,1,UNIQUE_PURE_NE
28,23,1,1,0.08160952618732224,PURE_NASH,1,UNIQUE_PURE_NE
28,24,1,1,0.0425232668074077,PURE_NASH,1,UNIQUE_PURE_NE
28,25,1,1,0.01701663197691436,PURE_NASH,1,UNIQUE_PURE_NE
28,26,1,1,0.00491075780353,PURE_NASH,1,UNIQUE_PURE_NE
28,27,1,1,0.0009097912366608234,PURE_NASH,1,UNIQUE_PURE_NE
28,28,1,1,8.12663436375983e-05,PURE_NASH,1,UNIQUE_PURE_NE
29,0,0,0,1.6525440145263065e-16,PURE_NASH,1,UNIQUE_PURE_NE
29,1,0,0,1.198610383696011e-14,PURE_NASH,1,UNIQUE_PURE_NE
29,2,0,0,4.196943026745837e-13,PURE_NASH,1,UNIQUE_PURE_NE
29,3,0,0,9.447188599405882e-12,PURE_NASH,1,UNIQUE_PURE_NE
29,4,0,0,1.5358292852570325e-10,PURE_NASH,1,UNIQUE_PURE_NE
29,5,0,0,1.920597211891122e-09,PURE_NASH,1,UNIQUE_PURE_NE
29,5,1,1,1.617290543384746e-14,PURE_NASH,1,UNIQUE_PURE_NE
29,6,0,0,1.9213232150223972e-08,PURE_NASH,1,UNIQUE_PURE_NE
29,6,1,1,1.1730406099410202e-12,PURE_NASH,1,UNIQUE_PURE_NE
29,7,0,0,1.5785951239886749e-07,PURE_NASH,1,UNIQUE_PURE_NE
29,7,1,1,4.107410276891323e-11,PURE_NASH,1,UNIQUE_PURE_NE
29,8,0,0,1.0851094786200381e-06,PURE_NASH,1,UNIQUE_PURE_NE
29,8,1,1,9.24565315603465e-10,PURE_NASH,1,UNIQUE_PURE_NE
29,9,0,0,6.3228962591849015e-06,PURE_NASH,1,UNIQUE_PURE_NE
29,9,1,1,1.5030656717555233e-08,PURE_NASH,1,UNIQUE_PURE_NE
29,10,0,0,3.151531796278895e-05,PURE_NASH,1,UNIQUE_PURE_NE
29,10,1,1,1.8796412303850262e-07,PURE_NASH,1,UNIQUE_PURE_NE
29,11,0,0,0.00013507904335372477,PURE_NASH,1,UNIQUE_PURE_NE
29,11,1,1,1.8804507195414115e-06,PURE_NASH,1,UNIQUE_PURE_NE
29,12,0,0,0.0004978863767513269,PURE_NASH,1,UNIQUE_PURE_NE
29,12,0,1,4.797012441678529e-07,PURE_NASH,1,UNIQUE_PURE_NE
29,12,1,1,1.5453211720790537e-05,PURE_NASH,1,UNIQUE_PURE_NE
29,13,0,0,0.0015646325132568067,PURE_NASH,1,UNIQUE_PURE_NE
29,13,0,1,9.59815666073224e-06,PURE_NASH,1,UNIQUE_PURE_NE
29,13,1,1,0.00010628658441841743,PURE_NASH,1,UNIQUE_PURE_NE
29,14,0,0,0.00411025617800648,PURE_NASH,1,UNIQUE_PURE_NE
29,14,0,1,8.101932371019815e-05,PURE_NASH,1,UNIQUE_PURE_NE
29,14,1,1,0.0006122701795901812,PURE_NASH,1,UNIQUE_PURE_NE
29,15,0,0,0.008757436939149817,PURE_NASH,1,UNIQUE_PURE_NE
29,15,0,1,0.00037525099822037305,PURE_NASH,1,UNIQUE_PURE_NE
29,15,1,1,0.0028813480216532735,PURE_NASH,1,UNIQUE_PURE_NE
29,16,0,0,0.014505148042118325,PURE_NASH,1,UNIQUE_PURE_NE
29,16,0,1,0.0009948434016256989,PURE_NASH,1,UNIQUE_PURE_NE
29,16,1,1,0.010792030304503457,PURE_NASH,1,UNIQUE_PURE_NE
29,17,0,0,0.017462786418232797,PURE_NASH,1,UNIQUE_PURE_NE
29,17,0,1,0.0014084035505673648,PURE_NASH,1,UNIQUE_PURE_NE
29,17,1,1,0.0314146160951924,PURE_NASH,1,UNIQUE_PURE_NE
29,18,0,0,0.013480312699744163,PURE_NASH,1,UNIQUE_PURE_NE
29,18,0,1,0.0008219225558754643,PURE_NASH,1,UNIQUE_PURE_NE
29,18,1,1,0.06954353512080569,PURE_NASH,1,UNIQUE_PURE_NE
29,19,0,0,0.004941490362787046,PURE_NASH,1,UNIQUE_PURE_NE
29,19,1,1,0.11646649315829374,PURE_NASH,1,UNIQUE_PURE_NE
29,20,1,1,0.15182533658532457,PURE_NASH,1,UNIQUE_PURE_NE
29,21,1,1,0.16274005919584567,PURE_NASH,1,UNIQUE_PURE_NE
29,22,1,1,0.14800922279792228,PURE_NASH,1,UNIQUE_PURE_NE
29,23,1,1,0.11266421225297747,PURE_NASH,1,UNIQUE_PURE_NE
29,24,1,1,0.07044545774643668,PURE_NASH,1,UNIQUE_PURE_NE
29,25,1,1,0.03523789794730559,PURE_NASH,1,UNIQUE_PURE_NE
29,26,1,1,0.013558874443895925,PURE_NASH,1,UNIQUE_PURE_NE
29,27,1,1,0.003767976035951194,PURE_NASH,1,UNIQUE_PURE_NE
29,28,1,1,0.0006731426354021962,PURE_NASH,1,UNIQUE_PURE_NE
29,29,1,1,5.805452862372944e-05,PURE_NASH,1,UNIQUE_PURE_NE
