system_npv,value_C,value_U,value_T,expected_active_years,expected_total_quantity,expected_total_utilization,expected_total_storage,max_static_accounting_error,max_backward_forward_value_error,max_probability_mass_error,invest_prob_C,never_invest_prob_C,expected_tau_C_conditional,invest_prob_U,never_invest_prob_U,expected_tau_U_conditional,co2_trade_year_probability,storage_trade_year_probability,mean_co2_price_conditional,mean_storage_fee_conditional,mixed_equilibrium_state_probability,multiple_pure_equilibrium_state_probability,expected_mixed_equilibrium_years,expected_multiple_pure_equilibrium_years,mass_action_00,mass_action_01,mass_action_10,mass_action_11,mass_asymmetric_invest_action,mean_annual_asymmetric_built_state_probability,expected_asymmetric_built_years,max_year_asymmetric_probability,commit_now_system_npv,commit_now_value_C,commit_now_value_U,commit_now_value_T,mode,transport_market_price,effective_abatement_fraction,storage_subsidy,capex_C_multiplier,capex_U_multiplier,carbon_scale,solver_status,initial_equilibrium_type,scenario_id,option_value,prob_gap,tau_gap,asym_mass,capex_C_bin,capex_U_bin,carbon_bin,eta_bin
8251.202609612246,3510.7119447302366,3336.2058869899206,1404.2847778920934,23.983502405139348,11.991751202569676,2.398350240513936,9.593400962055743,2.9103830456733704e-11,3.183231456205249e-12,2.2204460492503126e-16,0.9864167040661604,0.0135832959338395,4.68623655066294,0.989205223321782,0.0107947766782178,3.035559689820401,0.7994500801713115,,-1647.9703684695514,,0,0.0159894348918483,0,0.4796830467554517,28.28214512468625,0.7314381712476076,0.7286496519919856,0.2577670520741746,1.4600878232395933,0.0566885856772317,1.7006575703169529,0.7143735773645685,8141.178938092626,3376.2475112416087,3414.432422354372,1350.4990044966437,JOINT_VENTURE,191.67233135085556,0.8449786864221096,58.65241460502148,0.9213479181751608,1.2525302436202763,1.5950195845216513,OK,PURE_NASH,967,110.02367151962062,0.0027885192556215133,-1.6506768608425393,1.4600878232395933,1,3,0,2
9061.045278333086,3870.723614037901,3642.0322186800186,1548.2894456151607,23.98489541094074,11.992447705470369,2.3984895410940736,9.593958164376295,2.9103830456733704e-11,3.637978807091713e-12,1.1102230246251563e-16,0.9867996749530416,0.0132003250469584,4.694260932866553,0.9897795373045252,0.0102204626954748,3.0462729522355825,0.7994965136980245,,-1862.9548552390947,,0,0.015767630960857,0,0.4730289288257104,28.28176215379937,0.7314381712476076,0.7284583088961237,0.2583413660569176,1.4598964801437315,0.0567857512574493,1.7035725377234792,0.7143735773645685,8931.352915812886,3725.0731562646743,3716.2504970423447,1490.0292625058692,JOINT_VENTURE,184.52751978766173,0.7930268347263336,26.68822813779116,0.9949833957478404,1.205164005421102,1.859754990087822,OK,PURE_NASH,1383,129.69236252019982,0.0029798623514836198,-1.6479879806309703,1.4598964801437315,1,3,0,2
8713.645322319651,3714.8152780073647,3512.903933109348,1485.9261112029458,24.12829543249652,12.06414771624826,2.412829543249652,9.651318172998607,1.4551915228366852e-11,5.4569682106375694e-12,2.2204460492503126e-16,0.9871599572312612,0.0128400427687387,4.557866528368498,0.9901114205246648,0.009888579475335,2.91258484889657,0.8042765144165505,,-1755.2107332029964,,0,0.0129453541992007,0,0.3883606259760231,28.28243296480709,0.7304070779616234,0.7274556146682196,0.2597043425630414,1.457862692629843,0.0567050746859716,1.701152240579148,0.7143735773645685,8591.163650088825,3575.2453887071374,3585.820105898832,1430.098155482855,JOINT_VENTURE,115.88287358172238,0.6600941028445959,35.56572284549475,0.9761023949831724,1.1811211733147502,2.149940954288468,OK,PURE_NASH,3362,122.481672230826,0.0029514632934036777,-1.6452816794719278,1.457862692629843,1,3,1,1
5806.293108334009,2444.960898627276,2383.3478502558246,977.9843594509103,21.422215671294175,10.711107835647072,2.1422215671294147,8.568886268517657,2.9103830456733704e-11,9.094947017729282e-13,2.2204460492503126e-16,0.9627053629898608,0.037294637010139,6.747900349528057,0.9672114901254454,0.0327885098745545,5.3260963494773375,0.7140738557098059,,-1238.0522135247725,,0,0.0197677743848895,0,0.5930332315466851,28.418581805201764,0.6187128318083617,0.614206704672777,0.3484986583170838,1.2329195364811387,0.0491818651871366,1.4754559556140996,0.5103296080366512,5502.122834704037,2185.542464156781,2442.3633848845416,874.2169856627127,JOINT_VENTURE,144.85149485990405,0.8296692129224538,21.053814701735973,0.9022739263251424,1.123623986914754,1.1979303325060755,OK,PURE_NASH,859,304.17027362997214,0.0045061271355846255,-1.4218040000507193,1.2329195364811387,1,2,0,2
6420.111791743985,2717.4347502376263,2615.7031414113067,1086.9739000950517,21.312257992596752,10.65612899629838,2.1312257992596764,8.524903197038705,5.820766091346741e-11,1.3642420526593924e-12,1.1102230246251563e-16,0.9636302746361868,0.0363697253638132,6.883366106733121,0.967550675238762,0.032449324761238,5.5509792398253675,0.7104085997532251,,-1445.5529052355755,,0,0.0261306882159138,0,0.7839206464774163,28.44731091958172,0.5890588057821424,0.5851384051795671,0.3784918694566196,1.1741972109617096,0.0458619292532651,1.3758578775979546,0.5103296080366512,6083.87077967762,2438.230437384774,2670.348167338933,975.2921749539098,JOINT_VENTURE,180.6284033693373,0.7498112437315285,29.422003850340843,1.2180136501789094,1.2523798761889338,1.4654105773661286,OK,PURE_NASH,2144,336.24101206636533,0.003920400602575258,-1.3323868669077532,1.1741972109617096,3,3,0,1
5423.468432813671,2275.697613741153,2237.4917735760546,910.2790454964619,21.305654273224118,10.652827136612045,2.130565427322409,8.522261709289635,5.820766091346741e-11,1.8189894035458565e-12,1.1102230246251563e-16,0.9633946656407164,0.0366053343592835,6.884811870891425,0.967550675238762,0.032449324761238,5.5509792398253675,0.7101884757741371,,-1136.9042069508196,,0,0.0255769352660541,0,0.7673080579816256,28.447546528577185,0.5890588057821424,0.5849027961840968,0.3784918694566196,1.173961601966239,0.0460820532323539,1.382461596970618,0.5103296080366512,5130.013571496596,2020.788769657664,2300.909293975867,808.3155078630656,JOINT_VENTURE,166.6757790837437,0.7597774728201329,75.6263182684779,1.257350254803896,1.193377696722746,1.2311145407147706,OK,PURE_NASH,1411,293.4548613170746,0.004156009598045629,-1.3338326310660573,1.173961601966239,3,3,0,2
6252.252689936395,2643.053093440043,2551.978359120337,1057.2212373760167,21.305654273224118,10.652827136612045,2.130565427322409,8.522261709289635,1.4551915228366852e-11,1.3642420526593924e-12,1.1102230246251563e-16,0.9633946656407164,0.0366053343592835,6.884811870891425,0.967550675238762,0.032449324761238,5.5509792398253675,0.7101884757741371,,-1394.1137059961834,,0,0.0255769352660541,0,0.7673080579816256,28.447546528577185,0.5890588057821424,0.5849027961840968,0.3784918694566196,1.173961601966239,0.0460820532323539,1.382461596970618,0.5103296080366512,5916.111709784687,2364.361157322056,2606.0060895338106,945.744462928822,JOINT_VENTURE,100.68835520651191,0.6260844501666724,21.028697602450848,1.0945101464167235,1.2229317435994744,1.7110847551375628,OK,PURE_NASH,1790,336.1409801517075,0.004156009598045629,-1.3338326310660573,1.173961601966239,2,3,0,1
4329.91224604424,1793.22984091607,1819.3904687617428,717.2919363664278,21.38559149811328,10.692795749056636,2.138559149811327,8.55423659924531,2.9103830456733704e-11,1.8189894035458565e-12,2.2204460492503126e-16,0.9651289554012,0.0348710445987998,6.841726353320966,0.9687074111918688,0.0312925888081312,5.573962155878346,0.7128530499371094,,-777.6487157750091,,0,0.0261678547394047,0,0.7850356421821423,28.473460833227,0.561410211371796,0.5578317555811273,0.4072971998200728,1.1192419669529232,0.0435794992116186,1.3073849763485592,0.5103296080366512,4110.340932177587,1579.1110911043024,1899.5854046315608,631.6444364417205,JOINT_VENTURE,180.40710156783464,0.9306434108875692,101.77135314792396,0.7106038669124245,1.1718995397910477,0.8038997824769467,OK,PURE_NASH,2623,219.57131386665333,0.003578455790668733,-1.2677641974426201,1.1192419669529232,0,3,0,3
5013.0559602468875,2097.91490509553,2075.9750931131407,839.165962038212,20.947286371411383,10.473643185705688,2.0947286371411376,8.37891454856455,2.9103830456733704e-11,5.4569682106375694e-12,2.2204460492503126e-16,0.9627356173379829,0.037264382662017,7.241911907931914,0.965031030180353,0.0349689698196469,6.0625271812826975,0.698242879047046,,-1031.373458178963,,0,0.0357785088782533,0,1.0733552663476005,28.526934774625424,0.5103296080366512,0.508034195194281,0.4547014221437018,1.0183638032309323,0.0396028884189741,1.188086652569226,0.5103296080366512,4745.027902297788,1853.637591230676,2149.935274574844,741.4550364922702,JOINT_VENTURE,103.83912099059673,0.9435133174993096,95.16464151442051,0.9667649671435355,1.2950976388528943,0.9175923257134854,OK,PURE_NASH,1185,268.0280579490991,0.0022954128423701148,-1.1793847266492161,1.0183638032309323,1,3,0,3
6515.832229842344,2762.490373863878,2648.3457064329145,1104.996149545551,20.850181828742368,10.425090914371186,2.0850181828742373,8.34007273149695,1.4551915228366852e-11,2.273736754432321e-12,1.1102230246251563e-16,0.9580671442688706,0.0419328557311293,7.237243648874154,0.9609888544094382,0.0390111455905617,6.034317642982657,0.695006060958079,,-1526.9781292267626,,0,0.0319884087293813,0,0.9596522618814416,28.531603247694527,0.5103296080366512,0.5074078978960836,0.450659246372787,1.0177375059327347,0.040652765008626,1.2195829502587827,0.5103296080366512,6134.656028692964,2456.3700755855366,2695.7379228732107,982.5480302342147,JOINT_VENTURE,138.93200356978923,0.9567703418433666,2.5392023473978043,1.129443095251918,1.2634250665083528,1.1692513257730752,OK,PURE_NASH,3195,381.17620114937927,0.002921710140567524,-1.2029260058914968,1.0177375059327347,2,3,0,3
