system_npv,value_C,value_U,value_T,expected_active_years,expected_total_quantity,expected_total_utilization,expected_total_storage,max_static_accounting_error,max_backward_forward_value_error,max_probability_mass_error,invest_prob_C,never_invest_prob_C,expected_tau_C_conditional,invest_prob_U,never_invest_prob_U,expected_tau_U_conditional,co2_trade_year_probability,storage_trade_year_probability,mean_co2_price_conditional,mean_storage_fee_conditional,mixed_equilibrium_state_probability,multiple_pure_equilibrium_state_probability,expected_mixed_equilibrium_years,expected_multiple_pure_equilibrium_years,mass_action_00,mass_action_01,mass_action_10,mass_action_11,mass_asymmetric_invest_action,mean_annual_asymmetric_built_state_probability,expected_asymmetric_built_years,max_year_asymmetric_probability,commit_now_system_npv,commit_now_value_C,commit_now_value_U,commit_now_value_T,mode,transport_market_price,effective_abatement_fraction,storage_subsidy,capex_C_multiplier,capex_U_multiplier,carbon_scale,solver_status,initial_equilibrium_type,option_value,option_value_pct_commit
3885.186380068748,1934.0975892009349,1796.2618197898148,154.8269710780017,14.78596208673154,6.965888590971671,1.478596208673152,5.487292382298519,7.275957614183428e-12,1.5916157281026244e-12,2.2204460492503126e-16,0.8536600244249485,0.1463399755750514,11.679331743697604,0.8536600244249485,0.1463399755750514,11.679331743697604,0.4928654028910513,0.4572743651915435,-1165.0555373432585,1824.8738919845628,0,0.0284553341474982,0,0.8536600244249485,29.146339975575096,0.0,0.0,0.8536600244249485,0.0,0.0,0.0,0.0,3871.460793669152,1999.3047265535656,1625.0190122678514,247.13705484773743,TRANSFER,125,0.6999999999999998,0,1,1,1,OK,PURE_NASH,13.725586399596068,0.3545324912508731
3894.578561397812,1635.0841836874,1605.4607042354555,654.0336734749598,17.448715486677543,8.724357743338768,1.7448715486677535,6.979486194671015,7.275957614183428e-12,3.183231456205249e-12,2.2204460492503126e-16,0.9308143512581912,0.0691856487418088,10.254354895697585,0.9345058689460952,0.0654941310539048,10.235785764180958,0.581623849555918,,-960.6258389677776,,0,0.031503162667676,0,0.9450948800302812,29.031272887135117,0.0379127616067512,0.0342212439188472,0.8965931073393439,0.0721340055255984,0.0028850947619073,0.0865528428572207,0.0379127616067512,3324.6759198204404,1203.8048816510252,1639.3490855090074,481.5219526604096,JOINT_VENTURE,125,0.6999999999999998,0,1,1,1,OK,PURE_NASH,569.9026415773715,17.141599822702442
3896.293879428696,3896.293879428696,3896.293879428696,,17.2655802005519,8.632790100275946,1.726558020055189,6.906232080220756,0.0,0.0,2.2204460492503126e-16,0.918044409433425,0.0819555905665749,10.193088239372406,0.918044409433425,0.0819555905665749,10.193088239372406,,,,,0,0.0,0,0.0,29.081955590566626,0.0,0.0,0.918044409433425,0.0,0.0,0.0,0.0,3324.6759198204404,,,,STATE_OWNED,125,0.6999999999999998,0,1,1,1,OK,COOPERATIVE,571.6179596082557,17.19319336361445
