system_npv,value_C,value_U,value_T,expected_active_years,expected_total_quantity,expected_total_utilization,expected_total_storage,max_static_accounting_error,max_backward_forward_value_error,max_probability_mass_error,invest_prob_C,never_invest_prob_C,expected_tau_C_conditional,invest_prob_U,never_invest_prob_U,expected_tau_U_conditional,co2_trade_year_probability,storage_trade_year_probability,mean_co2_price_conditional,mean_storage_fee_conditional,mixed_equilibrium_state_probability,multiple_pure_equilibrium_state_probability,expected_mixed_equilibrium_years,expected_multiple_pure_equilibrium_years,mode,transport_market_price,effective_abatement_fraction,storage_subsidy,capex_C_multiplier,capex_U_multiplier,carbon_scale,solver_status,initial_equilibrium_type
5.2187764530924197,1.3138611719506168,3.904915281141804,0,0.26659916255947608,0.11396991493559469,0.026659916255947626,0.087309998679647061,4.5474735088646412e-13,2.2204460492503131e-16,4.4408920985006262e-16,0.026140627824299708,0.97385937217570029,18.801348140856359,0.026140627824299708,0.97385937217570029,18.801348140856359,0.0088866387519825358,0.0072758332233039229,195.42441127740747,202.4572563673708,0,0.00087135426080999021,0,0.026140627824299708,TRANSFER,125,0.69999999999999996,0,1,1,1,OK,PURE_NASH
6.1266406636058912,1.556498629721176,3.9475425819962418,0.6225994518884701,0.41390690109548783,0.20695345054774389,0.041390690109548781,0.16556276043819512,4.5474735088646412e-13,2.2204460492503131e-15,2.2204460492503131e-16,0.047182368263612343,0.95281763173638767,20.22750899694244,0.047182368263612343,0.95281763173638767,20.22750899694244,0.013796896703182928,,213.61904373184194,,0,0.001572745608787078,0,0.047182368263612343,JOINT_VENTURE,125,0.69999999999999996,0,1,1,1,OK,PURE_NASH
6.6536566547995397,6.6536566547995397,6.6536566547995397,,0.71180281982779448,0.35590140991389707,0.071180281982779411,0.28472112793111765,5.6843418860808015e-14,1.7763568394002505e-15,2.2204460492503131e-16,0.069651651448975144,0.93034834855102488,18.780532047409658,0.069651651448975144,0.93034834855102488,18.780532047409658,,,,,0,0,0,0,STATE_OWNED,125,0.69999999999999996,0,1,1,1,OK,COOPERATIVE
